Index,ID,x,y,Region,Source,Species,Presence
4369,Infoflora_566746,9.951136467,46.59951445,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4370,Infoflora_566848,9.945409522,46.59596871,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4371,Infoflora_566997,9.945723355,46.59822984,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4372,Infoflora_567007,9.947125895,46.59665989,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4373,Infoflora_567034,9.939962074,46.59111153,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4374,Infoflora_568550,10.31484762,46.80713489,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4375,Infoflora_569156,10.31179893,46.81019113,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4376,Infoflora_570338,10.26802474,46.77906847,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4377,Infoflora_571314,9.189185888,46.7154502,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4378,Infoflora_571434,9.188804931,46.71741755,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4379,Infoflora_571516,9.104393083,46.66260871,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4380,Infoflora_571541,9.102779649,46.66283922,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4381,Infoflora_571561,9.103490906,46.6625949,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4382,Infoflora_571581,9.095507603,46.65455948,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4383,Infoflora_571624,9.094510348,46.65527578,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4384,Infoflora_571714,9.094088501,46.65302353,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4385,Infoflora_574890,9.519175948,46.69358442,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4386,Infoflora_574913,9.520104776,46.68613455,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4387,Infoflora_574944,9.521161833,46.6870961,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4388,Infoflora_575053,9.511045853,46.6943804,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4389,Infoflora_575121,9.509813171,46.69633751,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4390,Infoflora_575389,9.517241439,46.68274931,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4391,Infoflora_576735,9.42521358,46.61762205,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4392,Infoflora_576835,9.428921807,46.62079672,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4393,Infoflora_577027,9.439252541,46.65184037,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4394,Infoflora_577057,9.437061693,46.65160887,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4395,Infoflora_581243,9.521725129,46.87646136,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4396,Infoflora_581849,9.43771121,46.76833393,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4397,Infoflora_582671,9.435210739,46.77012337,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4398,Infoflora_583671,9.448269508,46.7747354,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4399,Infoflora_584172,9.335888181,46.83589201,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4400,Infoflora_584347,9.362360183,46.82999678,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4401,Infoflora_584513,9.485568713,46.86084493,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4402,Infoflora_584633,9.490121339,46.86016945,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4403,Infoflora_584837,9.35845907,46.82979242,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4404,Infoflora_585411,9.183688235,46.66925009,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4405,Infoflora_585551,9.183317943,46.65657792,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4406,Infoflora_586153,9.255313518,46.78413171,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4407,Infoflora_586252,9.248268827,46.79122586,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4408,Infoflora_587385,9.22083502,46.72506465,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4409,Infoflora_588070,9.213804951,46.72892633,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4410,Infoflora_588088,9.2130571,46.72886598,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4411,Infoflora_588294,9.612236752,46.66849568,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4412,Infoflora_588581,9.599778968,46.66490809,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4413,Infoflora_588614,9.5956355,46.67079992,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4414,Infoflora_589346,9.161163282,46.70025685,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4415,Infoflora_589376,9.163568507,46.7002205,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4416,Infoflora_589582,9.13213418,46.6816437,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4417,Infoflora_589895,9.175016075,46.63125911,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4418,Infoflora_590491,9.238999641,46.7894468,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4419,Infoflora_591317,9.317483243,46.840515,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4420,Infoflora_591358,9.320085125,46.84104808,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4421,Infoflora_591852,9.598094583,46.66332022,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4422,Infoflora_591988,9.583937486,46.66394762,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4423,Infoflora_593801,9.959927043,46.61048926,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4424,Infoflora_593860,9.966197741,46.61387824,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4425,Infoflora_595834,9.564220236,46.67773442,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4426,Infoflora_596046,9.56017762,46.67899759,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4427,Infoflora_596067,9.559174788,46.67909725,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4428,Infoflora_596141,9.552772559,46.68254574,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4429,Infoflora_596947,10.05562188,46.34559195,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4430,Infoflora_597922,10.33015422,46.8072704,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4431,Infoflora_601312,10.31885587,46.80682683,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4432,Infoflora_604073,10.38337466,46.83659724,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4433,Infoflora_604104,10.20096201,46.77184523,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4434,Infoflora_604185,10.19791504,46.77604141,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4435,Infoflora_604270,10.26547968,46.79248045,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4436,Infoflora_604308,10.25860173,46.79003119,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4437,Infoflora_604352,10.2551116,46.78820009,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4438,Infoflora_604695,10.13046804,46.77156755,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4439,Infoflora_604813,10.13604595,46.77386606,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4440,Infoflora_605026,10.08758196,46.75246368,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4441,Infoflora_605107,10.08664042,46.75089243,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4442,Infoflora_605172,10.08218663,46.74712546,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4443,Infoflora_605200,10.08356512,46.74559941,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4444,Infoflora_605232,10.08353769,46.7463741,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4445,Infoflora_605331,10.08380258,46.74750203,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4446,Infoflora_605547,10.42899574,46.87499361,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4447,Infoflora_605869,10.08106125,46.69188782,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4448,Infoflora_607344,10.13776359,46.77624666,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4449,Infoflora_607565,10.1337294,46.7775751,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4450,Infoflora_607611,10.12794198,46.77843166,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4451,Infoflora_608375,10.33467228,46.71757194,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4452,Infoflora_608380,10.33385996,46.71779961,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4453,Infoflora_608450,10.33276797,46.71696318,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4454,Infoflora_608495,10.33176747,46.71636747,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4455,Infoflora_608734,10.10381362,46.69993565,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4456,Infoflora_608859,10.08472643,46.70606878,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4457,Infoflora_608872,10.08670886,46.70647278,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4458,Infoflora_608922,9.556401557,46.83664462,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4459,Infoflora_609106,9.413906229,46.74055657,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4460,Infoflora_609455,10.44542516,46.6286526,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4461,Infoflora_609596,10.43877238,46.63214999,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4462,Infoflora_609783,9.1973708,46.72414209,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4463,Infoflora_611229,9.769798675,46.74436927,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4464,Infoflora_613526,9.435303616,46.74965946,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4465,Infoflora_615011,9.430563581,46.79532788,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4466,Infoflora_615236,9.642944897,46.67172136,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4467,Infoflora_615280,9.64527486,46.67243218,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4468,Infoflora_615319,9.645506741,46.6704299,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4469,Infoflora_615392,9.651024813,46.67460646,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4470,Infoflora_615456,9.144995464,46.70801294,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4471,Infoflora_615626,9.177586214,46.70299485,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4472,Infoflora_615769,9.194656737,46.72999644,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4473,Infoflora_616820,9.547958603,46.66308958,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4474,Infoflora_62145,6.163128419,46.50584632,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4475,Infoflora_624867,9.533896739,46.93826567,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4476,Infoflora_631883,9.633734507,46.52659985,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4477,Infoflora_632175,9.985812371,46.64095483,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4478,Infoflora_632259,9.972192882,46.61499597,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4479,Infoflora_632416,9.972319774,46.62104131,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4480,Infoflora_632453,9.965584384,46.62003002,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4481,Infoflora_632575,9.912373724,46.58306575,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4482,Infoflora_640523,9.365255936,46.82775247,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4483,Infoflora_641647,9.441800499,46.77793551,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4484,Infoflora_646108,9.276899266,46.84551167,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4485,Infoflora_650361,10.35406533,46.81473686,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4486,Infoflora_652083,9.127212876,46.67603022,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4487,Infoflora_654299,10.36793888,46.83016179,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4488,Infoflora_654493,10.3378722,46.80914506,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4489,Infoflora_654751,10.34485995,46.8110828,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4490,Infoflora_655001,10.32360215,46.82199156,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4491,Infoflora_655738,10.18126363,46.77656878,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4492,Infoflora_656529,10.06958433,46.68078562,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4493,Infoflora_656583,10.06373198,46.68038058,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4494,Infoflora_656618,10.06064049,46.68081178,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4495,Infoflora_656704,10.05963751,46.67712663,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4496,Infoflora_656778,10.05652605,46.67660414,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4497,Infoflora_656799,10.05739576,46.67485604,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4498,Infoflora_658938,10.06223556,46.67703983,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4499,Infoflora_658988,10.06330565,46.67833827,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4500,Infoflora_659627,9.858869936,46.52099267,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4501,Infoflora_673012,9.642137202,46.98300975,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4502,Infoflora_673617,9.759284983,46.63581622,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4503,Infoflora_673867,9.753412983,46.63293892,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4504,Infoflora_674504,9.533106924,46.688605,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4505,Infoflora_674854,9.420602455,46.7777925,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4506,Infoflora_676477,9.525393057,46.69777216,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4507,Infoflora_676563,9.495079608,46.70198538,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4508,Infoflora_677372,9.516362796,46.68879444,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4509,Infoflora_677397,9.516400431,46.68807386,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4510,Infoflora_677416,9.5180451,46.68765693,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4511,Infoflora_677792,9.41811008,46.62904779,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4512,Infoflora_677842,9.424782967,46.6300654,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4513,Infoflora_677868,9.423466344,46.63049329,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4514,Infoflora_682230,10.4015558,46.84445383,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4515,Infoflora_683040,10.44406154,46.87749716,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4516,Infoflora_683489,10.44335561,46.87801983,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4517,Infoflora_683589,10.43873812,46.87455832,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4518,Infoflora_683661,10.43665577,46.8734697,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4519,Infoflora_685035,10.40778883,46.839251,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4520,Infoflora_685236,10.20680865,46.77370179,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4521,Infoflora_685264,10.22005264,46.77950953,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4522,Infoflora_685336,10.21453112,46.77991399,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4523,Infoflora_685405,10.21767906,46.78048546,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4524,Infoflora_685650,10.21720757,46.7776976,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4525,Infoflora_685757,10.21799288,46.77717442,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4526,Infoflora_685822,10.20941025,46.77257653,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4527,Infoflora_685840,10.20845455,46.77360785,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4528,Infoflora_686252,10.425188,46.87781171,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4529,Infoflora_688773,10.44380789,46.63832764,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4530,Infoflora_688866,10.44448851,46.63435772,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4531,Infoflora_688997,10.44728769,46.63323049,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4532,Infoflora_689039,10.44567918,46.63274188,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4533,Infoflora_689129,10.44691587,46.63218707,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4534,Infoflora_689416,10.267338,46.79517081,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4535,Infoflora_689669,10.28603231,46.79995387,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4536,Infoflora_689799,10.12219508,46.77116833,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4537,Infoflora_690013,10.09466317,46.7646119,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4538,Infoflora_690043,10.27104364,46.7831522,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4539,Infoflora_690158,10.27616469,46.78360109,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4540,Infoflora_690463,10.10196221,46.767592,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4541,Infoflora_690499,10.10618462,46.76900549,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4542,Infoflora_690546,10.11693653,46.76895168,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4543,Infoflora_690581,10.26673624,46.78072964,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4544,Infoflora_690872,10.10005147,46.69713434,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4545,Infoflora_690947,10.10169301,46.69885113,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4546,Infoflora_690970,10.10053156,46.69864425,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4547,Infoflora_691009,10.10150284,46.69764948,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4548,Infoflora_691093,10.11115686,46.69843159,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4549,Infoflora_691974,10.2686168,46.79630928,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4550,Infoflora_692384,10.10070724,46.70114234,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4551,Infoflora_692392,10.09949309,46.69907353,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4552,Infoflora_692424,10.10883177,46.76955563,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4553,Infoflora_692460,10.11077288,46.7709233,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4554,Infoflora_692494,10.11837564,46.77470535,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4555,Infoflora_693395,9.650516449,46.83189249,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4556,Infoflora_693653,10.43575705,46.62350637,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4557,Infoflora_693834,9.417533991,46.63542868,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4558,Infoflora_695605,9.333094388,46.83511953,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4559,Infoflora_695658,9.335953913,46.83515309,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4560,Infoflora_695938,9.206569154,46.71696367,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4561,Infoflora_695999,9.211375392,46.7135329,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4562,Infoflora_696057,9.176023767,46.71296112,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4563,Infoflora_696085,9.179310823,46.71226317,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4564,Infoflora_696122,9.180455591,46.71206574,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4565,Infoflora_696207,9.185481673,46.71054025,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4566,Infoflora_696271,9.182230538,46.71112986,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4567,Infoflora_696359,9.22044968,46.71142099,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4568,Infoflora_696896,9.162704997,46.71576353,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4569,Infoflora_696971,9.157262163,46.71491891,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4570,Infoflora_697125,9.160129897,46.71377795,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4571,Infoflora_697366,9.229846416,46.75961909,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4572,Infoflora_697764,9.122862453,46.67820901,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4573,Infoflora_697815,9.122002181,46.67787081,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4574,Infoflora_697841,9.167568056,46.72096257,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4575,Infoflora_697891,9.164741468,46.72176117,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4576,Infoflora_732125,7.042734145,47.06255881,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4577,Infoflora_734029,7.061705358,47.06781281,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4578,Infoflora_734501,7.06725013,47.06936903,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4579,Infoflora_737678,7.003805075,47.02576267,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4580,Infoflora_737883,6.993361976,47.02081124,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4581,Infoflora_749475,9.445385843,47.25080018,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4582,Infoflora_750526,9.506613909,47.29633462,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4583,Infoflora_807617,8.62982257,46.53450703,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4584,Infoflora_807637,8.630598476,46.53481378,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4585,Infoflora_818559,8.559770635,46.52093279,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4586,Infoflora_822609,8.596371924,46.81987927,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4587,Infoflora_826115,8.482488893,46.80175998,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4588,Infoflora_840352,6.977168015,46.28061395,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4589,Infoflora_841208,6.976242485,46.29486844,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4590,Infoflora_846053,6.683439125,46.84502565,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4591,Infoflora_846360,6.672618593,46.84715767,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4592,Infoflora_848607,6.977334123,46.30693621,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4593,Infoflora_849443,6.969227432,46.30470793,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4594,Infoflora_850276,6.522779523,46.65685088,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4595,Infoflora_853103,6.485331555,46.67845854,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4596,Infoflora_862206,6.221277238,46.44741176,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4597,Infoflora_863770,6.21875337,46.44504552,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4598,Infoflora_880569,7.116688163,46.26191794,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4599,Infoflora_881506,7.00690337,46.35282315,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4600,Infoflora_883206,7.082579779,46.31906436,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4601,Infoflora_885938,6.547457275,46.65701951,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4602,Infoflora_886273,6.527087304,46.65475333,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4603,Infoflora_886347,6.529903392,46.65355234,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4604,Infoflora_886890,6.477852212,46.66760033,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4605,Infoflora_887086,6.475623277,46.66654696,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4606,Infoflora_887409,6.480883241,46.66764383,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4607,Infoflora_887451,6.48341651,46.66331992,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4608,Infoflora_887622,6.465420637,46.65838171,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4609,Infoflora_887672,6.466177968,46.65913486,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4610,Infoflora_887783,6.466724391,46.67015989,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4611,Infoflora_887900,6.463494296,46.67172463,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4612,Infoflora_888554,6.499642198,46.67029182,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4613,Infoflora_903895,6.100390378,46.42458443,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4614,Infoflora_910140,7.788492554,46.31363229,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4615,Infoflora_910315,7.784501263,46.31476901,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4616,Infoflora_910326,7.780505224,46.31517695,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4617,Infoflora_910431,7.773100833,46.31658439,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4618,Infoflora_910580,7.710951505,46.33208845,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4619,Infoflora_910911,7.864072683,46.27348655,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4620,Infoflora_910927,7.868236438,46.27342585,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4621,Infoflora_910969,7.869008276,46.27424153,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4622,Infoflora_911006,7.869996031,46.26955999,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4623,Infoflora_911161,7.889417969,46.25271624,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4624,Infoflora_911446,7.794788562,46.31357669,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4625,Infoflora_911493,7.364201164,46.23538264,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
4626,Infoflora_911585,7.354739588,46.24267144,Central,Infoflora,Dianthus sylvestris ssp sylvestris,1
